2021-06-01,0.2134,4.6866
2021-06-02,0.2127,4.7032
2021-06-03,0.2146,4.6615
2021-06-04,0.2134,4.6880
2021-06-05,0.2134,4.6880
2021-06-06,0.2134,4.6880
2021-06-07,0.2146,4.6610
2021-06-08,0.2086,4.7949
2021-06-09,0.2087,4.7949
2021-06-10,0.2139,4.6765
2021-06-11,0.2113,4.7329
2021-06-12,0.2113,4.7329
2021-06-13,0.2113,4.7329
2021-06-14,0.2119,4.7206
2021-06-15,0.2119,4.7207
2021-06-16,0.2126,4.7044
2021-06-17,0.2147,4.6599
2021-06-18,0.2143,4.6681
2021-06-19,0.2143,4.6681
2021-06-20,0.2143,4.6681
2021-06-21,0.2128,4.7017
2021-06-22,0.2127,4.7021
2021-06-23,0.2105,4.7530
2021-06-24,0.2104,4.7535
2021-06-25,0.2101,4.7605
2021-06-26,0.2101,4.7605
2021-06-27,0.2101,4.7605
2021-06-28,0.2106,4.7502
2021-06-29,0.2162,4.6261
2021-06-30,0.2165,4.6261
2021-07-01,0.2189,4.5688
2021-07-02,0.2185,4.5778
2021-07-03,0.2185,4.5778
2021-07-04,0.2185,4.5778
2021-07-05,0.2158,4.6360
2021-07-06,0.2148,4.6560
2021-07-07,0.2141,4.6720
2021-07-08,0.2133,4.6893
2021-07-09,0.2131,4.6949
2021-07-10,0.2131,4.6949
2021-07-11,0.2131,4.6949
2021-07-12,0.2127,4.7024
2021-07-13,0.2130,4.6970
2021-07-14,0.2136,4.6829
2021-07-15,0.2135,4.6843
2021-07-16,0.2147,4.6599
2021-07-17,0.2147,4.6599
2021-07-18,0.2147,4.6599
2021-07-19,0.2180,4.5895
2021-07-20,0.2148,4.6558
2021-07-21,0.2151,4.6493
2021-07-22,0.2150,4.6524
2021-07-23,0.2162,4.6271
2021-07-24,0.2162,4.6271
2021-07-25,0.2162,4.6271
2021-07-26,0.2163,4.6247
2021-07-27,0.2171,4.6080
2021-07-28,0.2158,4.6355
2021-07-29,0.2145,4.6628
2021-07-30,0.2142,4.6708
2021-07-31,0.2142,4.6708
2021-08-01,0.2142,4.6708
2021-08-02,0.2069,4.8336
2021-08-03,0.2069,4.8356
2021-08-04,0.2082,4.8040
2021-08-05,0.2067,4.8394
2021-08-06,0.2080,4.8097
2021-08-07,0.2080,4.8097
2021-08-08,0.2080,4.8097
2021-08-09,0.2079,4.8119
2021-08-10,0.2075,4.8215
2021-08-11,0.2093,4.7801
2021-08-12,0.2081,4.8067
2021-08-13,0.2084,4.7987
2021-08-14,0.2084,4.7987
2021-08-15,0.2084,4.7987
2021-08-16,0.2082,4.8045
2021-08-17,0.2082,4.8047
2021-08-18,0.2082,4.8047
2021-08-19,0.2088,4.7898
2021-08-20,0.2088,4.7913
2021-08-21,0.2085,4.7974
2021-08-22,0.2085,4.7974
2021-08-23,0.2072,4.8279
2021-08-24,0.2077,4.8159
2021-08-25,0.2079,4.8111
2021-08-26,0.2080,4.8091
2021-08-27,0.2089,4.7883
2021-08-28,0.2089,4.7883
2021-08-29,0.2089,4.7883
2021-08-30,0.2079,4.8121
2021-08-31,0.2070,4.8321
2021-09-01,0.2069,4.8348
2021-09-02,0.2064,4.8456
2021-09-03,0.2053,4.8711
2021-09-04,0.2053,4.8711
2021-09-05,0.2053,4.8711
2021-09-06,0.2058,4.8595
2021-09-07,0.2052,4.8748
2021-09-08,0.2052,4.8748
2021-09-09,0.2063,4.8476
2021-09-10,0.2060,4.8557
2021-09-11,0.2060,4.8557
2021-09-12,0.2060,4.8557
2021-09-13,0.2070,4.8330
2021-09-14,0.2062,4.8510
2021-09-15,0.2059,4.8575
2021-09-16,0.2068,4.8378
2021-09-17,0.2067,4.8381
2021-09-18,0.2067,4.8381
2021-09-19,0.2067,4.8381
2021-09-20,0.2076,4.8185
2021-09-21,0.2069,4.8339
2021-09-22,0.2072,4.8273
2021-09-23,0.2076,4.8190
2021-09-24,0.2074,4.8225
2021-09-25,0.2074,4.8225
2021-09-26,0.2074,4.8225
2021-09-27,0.2078,4.8139
2021-09-28,0.2075,4.8206
2021-09-29,0.2078,4.8146
2021-09-30,0.2092,4.7806
2021-10-01,0.2089,4.7889
2021-10-02,0.2089,4.7889
2021-10-03,0.2089,4.7889
2021-10-04,0.2084,4.8001
2021-10-05,0.2087,4.7929
2021-10-06,0.2099,4.7649
2021-10-07,0.2091,4.7839
2021-10-08,0.2114,4.7322
2021-10-09,0.2114,4.7322
2021-10-10,0.2114,4.7322
2021-10-11,0.2116,4.7283
2021-10-12,0.2125,4.7062
2021-10-13,0.2142,4.6709
2021-10-14,0.2169,4.6112
2021-10-15,0.2198,4.5512
2021-10-16,0.2198,4.5512
2021-10-17,0.2198,4.5512
2021-10-18,0.2193,4.5612
2021-10-19,0.2170,4.6105
2021-10-20,0.2177,4.5947
2021-10-21,0.2175,4.5987
2021-10-22,0.2174,4.6017
2021-10-23,0.2174,4.6017
2021-10-24,0.2174,4.6017
2021-10-25,0.2166,4.6175
2021-10-26,0.2163,4.6252
2021-10-27,0.2163,4.6247
2021-10-28,0.2166,4.6185
2021-10-29,0.2153,4.6470
2021-10-30,0.2153,4.6470
2021-10-31,0.2153,4.6470
2021-11-01,0.2163,4.6254
2021-11-02,0.2159,4.6324
2021-11-03,0.2150,4.6522
2021-11-04,0.2154,4.6443
2021-11-05,0.2158,4.6345
2021-11-06,0.2158,4.6345
2021-11-07,0.2158,4.6345
2021-11-08,0.2152,4.6475
2021-11-09,0.2150,4.6515
2021-11-10,0.2156,4.6393
2021-11-11,0.2165,4.6211
2021-11-12,0.2173,4.6029
2021-11-13,0.2173,4.6029
2021-11-14,0.2173,4.6029
2021-11-15,0.2175,4.5995
2021-11-16,0.2202,4.5426
2021-11-17,0.2209,4.5290
2021-11-18,0.2200,4.5468
2021-11-19,0.2201,4.5442
2021-11-20,0.2201,4.5442
2021-11-21,0.2201,4.5442
2021-11-22,0.2212,4.5218
2021-11-23,0.2218,4.5094
2021-11-24,0.2223,4.5001
2021-11-25,0.2216,4.5138
2021-11-26,0.2198,4.5519
2021-11-27,0.2198,4.5519
2021-11-28,0.2198,4.5519
2021-11-29,0.2191,4.5665
2021-11-30,0.2167,4.6152
2021-12-01,0.2174,4.6020
2021-12-02,0.2168,4.6140
2021-12-03,0.2170,4.6101
2021-12-04,0.2170,4.6101
2021-12-05,0.2170,4.6101
2021-12-06,0.2170,4.6105
2021-12-07,0.2175,4.5998
2021-12-08,0.2175,4.5987
2021-12-09,0.2169,4.6123
2021-12-10,0.2176,4.5972
2021-12-11,0.2176,4.5972
2021-12-12,0.2176,4.5972
2021-12-13,0.2186,4.5751
2021-12-14,0.2179,4.5910
2021-12-15,0.2189,4.5702
2021-12-16,0.2184,4.5812
2021-12-17,0.2186,4.5761
2021-12-18,0.2186,4.5761
2021-12-19,0.2186,4.5761
2021-12-20,0.2195,4.5567
2021-12-21,0.2188,4.5712
2021-12-22,0.2181,4.5866
2021-12-23,0.2188,4.5710
2021-12-24,0.2188,4.5371
2021-12-25,0.2205,4.5371
2021-12-26,0.2205,4.5371
2021-12-27,0.2208,4.5294
2021-12-28,0.2212,4.5218
2021-12-29,0.2235,4.4764
2021-12-30,0.2220,4.5065
2021-12-31,0.2214,4.5175
2022-01-01,0.2214,4.5175
2022-01-02,0.2214,4.5175
2022-01-03,0.2207,4.5326
2022-01-04,0.2225,4.4966
2022-01-05,0.2232,4.4816
2022-01-06,0.2231,4.4838
2022-01-07,0.2229,4.4878
2022-01-08,0.2229,4.4878
2022-01-09,0.2229,4.4878
2022-01-10,0.2246,4.4541
2022-01-11,0.2242,4.4611
2022-01-12,0.2251,4.4432
2022-01-13,0.2239,4.4681
2022-01-14,0.2243,4.4606
2022-01-15,0.2243,4.4606
2022-01-16,0.2243,4.4606
2022-01-17,0.2265,4.4156
2022-01-18,0.2278,4.3908
2022-01-19,0.2280,4.3865
2022-01-20,0.2280,4.3876
2022-01-21,0.2300,4.3499
2022-01-22,0.2300,4.3499
2022-01-23,0.2300,4.3499
2022-01-24,0.2320,4.3115
2022-01-25,0.2305,4.3401
2022-01-26,0.2304,4.3416
2022-01-27,0.2333,4.2876
2022-01-28,0.2339,4.2767
2022-01-29,0.2339,4.2767
2022-01-30,0.2339,4.2767
2022-01-31,0.2327,4.2987
2022-02-01,0.2304,4.3409
2022-02-02,0.2275,4.3971
2022-02-03,0.2297,4.3553
2022-02-04,0.2258,4.4305
2022-02-05,0.2258,4.4305
2022-02-06,0.2258,4.4305
2022-02-07,0.2273,4.4007
2022-02-08,0.2275,4.3968
2022-02-09,0.2280,4.3878
2022-02-10,0.2299,4.3512
2022-02-11,0.2348,4.2609
2022-02-12,0.2348,4.2609
2022-02-13,0.2348,4.2609
2022-02-14,0.2354,4.2500
2022-02-15,0.2320,4.3119
2022-02-16,0.2312,4.3272
2022-02-17,0.2349,4.2582
2022-02-18,0.2361,4.2368
2022-02-19,0.2361,4.2368
2022-02-20,0.2361,4.2368
2022-02-21,0.2360,4.2384
2022-02-22,0.2344,4.2684
2022-02-23,0.2371,4.2186
